stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,corner_placement,stop_position,on_street,at_street,heading
5655,5655,620 Radam/James Casey,000620 RADAM & JAMES CASEY,30.225294,-97.773151,,https://www.capmetro.org/stopdetail/index.php?stop=5655,0,,,0,SE,F,Radam,James Casey,118
5659,5659,1512 Howard/Metric,001512 HOWARD & METRIC,30.426226,-97.675829,,https://www.capmetro.org/stopdetail/index.php?stop=5659,0,,,0,SE,F,Howard,Metric,118
5662,5662,1821 Ohlen/Renton,001821 Ohlen & Renton,30.360919,-97.723494,,https://www.capmetro.org/stopdetail/index.php?stop=5662,0,,,0,SW,N,Ohlen,Renton,74
5663,5663,2000 Woodward/Ben White,002000 WOODWARD & BEN WHITE,30.217996,-97.743796,,https://www.capmetro.org/stopdetail/index.php?stop=5663,0,,,0,NE,F,Woodward,Ben White,4
5669,5669,1719 Aldrich/Mueller,001719 ALDRICH & MUELLER,30.297877,-97.707818,,https://www.capmetro.org/stopdetail/index.php?stop=5669,0,,,0,SW,N,Aldrich,Mueller,83
5670,5670,1714 Aldrich/Mueller,001714 ALDRICH & MUELLER,30.298134,-97.707679,,https://www.capmetro.org/stopdetail/index.php?stop=5670,0,,,0,NW,F,Aldrich,Mueller,261
5671,5671,Research/Mc Neil,000000 RESEARCH & MC NEIL,30.434391,-97.768725,,https://www.capmetro.org/stopdetail/index.php?stop=5671,0,,,0,SE,N,Research,Mc Neil,297
5672,5672,9422 Anderson Mill/US 183,009422 ANDERSON MILL & US 183,30.449417,-97.787707,,https://www.capmetro.org/stopdetail/index.php?stop=5672,0,,,0,SE,F,Anderson Mill,US 183,69
5673,5673,9514 Anderson Mill/US 183,009514 ANDERSON MILL & US 183,30.449535,-97.788219,,https://www.capmetro.org/stopdetail/index.php?stop=5673,0,,,0,NE,N,Anderson Mill,US 183,249
5674,5674,137 Oltorf/Euclid (Saint Ignatius),000137 OLTORF & EUCLID,30.240124,-97.75551,,https://www.capmetro.org/stopdetail/index.php?stop=5674,0,,,0,NE,N,Oltorf,Euclid,304
5678,5678,9639 Metric/Rundberg,009639 Metric & Rundberg,30.376782,-97.717048,,https://www.capmetro.org/stopdetail/index.php?stop=5678,0,,,0,NE,M,Metric,Rundberg,23
5679,5679,9540 Metric/Rundberg,009540 Metric & Rundberg,30.376164,-97.717766,,https://www.capmetro.org/stopdetail/index.php?stop=5679,0,,,0,NW,M,Metric,Rundberg,213
5680,5680,2018 Rundberg/West,002018 Rundberg & West,30.37334,-97.718224,,https://www.capmetro.org/stopdetail/index.php?stop=5680,0,,,0,NW,M,Rundberg,West,298
5681,5681,1933 Rundberg/West,001933 Rundberg & West,30.373054,-97.718101,,https://www.capmetro.org/stopdetail/index.php?stop=5681,0,,,0,SE,M,Rundberg,West,119
5682,5682,1806 Rundberg/Northgate,001806 RUNDBERG & NORTHGATE,30.371653,-97.715172,,https://www.capmetro.org/stopdetail/index.php?stop=5682,0,,,0,SE,F,Rundberg,Northgate,118
5683,5683,1401 51st/Lancaster,001401 51ST & LANCASTER,30.306715,-97.70507,,https://www.capmetro.org/stopdetail/index.php?stop=5683,0,,,0,SE,F,51St,Lancaster,118
5684,5684,5012 Airport/51st,005012 Airport & 51St,30.311595,-97.715502,,https://www.capmetro.org/stopdetail/index.php?stop=5684,0,,,0,SW,F,Airport,51St,183
5696,5696,SH 95/Main,000000 SH 95 & Main,30.357253,-97.382095,,https://www.capmetro.org/stopdetail/index.php?stop=5696,0,,,0,NE,F,SH 95,Main,210
5698,5698,ACC Cypress Creek,000000 LAKELINE & CYPRESS CREEK,30.479477,-97.834422,,https://www.capmetro.org/stopdetail/index.php?stop=5698,0,,,0,SW,F,Lakeline,Cypress Creek,114
5699,5699,7944 Salt Springs/Roseborough,007944 Salt Springs & Roseborough,30.160958,-97.744331,,https://www.capmetro.org/stopdetail/index.php?stop=5699,0,,,0,SE,N,Salt Springs,Roseborough,28
5700,5700,8022 Thaxton/Running Water,008022 THAXTON & RUNNING WATER,30.157548,-97.742243,,https://www.capmetro.org/stopdetail/index.php?stop=5700,0,,,0,SE,F,Thaxton,Running Water,92
5701,5701,6501 Alum Rock/Fall Meadow,006501 ALUM ROCK & FALL MEADOW,30.155447,-97.74224,,https://www.capmetro.org/stopdetail/index.php?stop=5701,0,,,0,NW,F,Alum Rock,Fall Meadow,297
5702,5702,8213 Panadero/Alum Rock,008213 PANADERO & ALUM ROCK,30.157067,-97.743627,,https://www.capmetro.org/stopdetail/index.php?stop=5702,0,,,0,NE,M,Panadero,Alum Rock,8
5703,5703,1626 William Cannon/Bluff Springs,001626 WILLIAM CANNON & BLUFF SPRINGS,30.189223,-97.768461,,https://www.capmetro.org/stopdetail/index.php?stop=5703,0,,,0,SW,N,William Cannon,Bluff Springs,114
5704,5704,6625 Bluff Springs/William Cannon,006625 BLUFF SPRINGS & WILLIAM CANNON,30.187849,-97.767957,,https://www.capmetro.org/stopdetail/index.php?stop=5704,0,,,0,SE,N,Bluff Springs,William Cannon,7
5705,5705,11928 Metric/Sunhillow,011928 Metric & Sunhillow,30.40113,-97.702464,,https://www.capmetro.org/stopdetail/index.php?stop=5705,0,,,0,NE,F,Metric,Sunhillow,29
5707,5707,1701 Briarcliff/Berkman (Midblock),001701 BRIARCLIFF & BERKMAN,30.313677,-97.691829,,https://www.capmetro.org/stopdetail/index.php?stop=5707,0,,,0,SE,M,Briarcliff,Berkman,114
5711,5711,525 Ben White/Terry O,000525 BEN WHITE & TERRY O,30.219246,-97.757736,,https://www.capmetro.org/stopdetail/index.php?stop=5711,0,,,0,SW,N,Ben White,Terry O,119
5712,5712,4910 Freidrich/Teri,004910 FREIDRICH & TERI,30.204578,-97.753199,,https://www.capmetro.org/stopdetail/index.php?stop=5712,0,,,0,NW,F,Freidrich,Teri,208
5713,5713,2230 Stassney/Dove,002230 STASSNEY & DOVE,30.193336,-97.753967,,https://www.capmetro.org/stopdetail/index.php?stop=5713,0,,,0,SE,F,Stassney,Dove,85
5718,5718,Braker/Road A (UT-PRC),000000 BRAKER & ROAD A,30.392361,-97.725994,,https://www.capmetro.org/stopdetail/index.php?stop=5718,0,,,0,SW,N,Braker,Road A,118
5719,5719,10401 Burnet/Mc Hale,010401 BURNET & MC HALE,30.387502,-97.722935,,https://www.capmetro.org/stopdetail/index.php?stop=5719,0,,,0,NE,M,Burnet,Mc Hale,15
5720,5720,2140 Allandale/Wynona,002140 ALLANDALE & WYNONA,30.33516,-97.741613,,https://www.capmetro.org/stopdetail/index.php?stop=5720,0,,,0,NE,N,Allandale,Wynona,273
5722,5722,Mc Kinney Falls/Burleson,000000 MC KINNEY FALLS & BURLESON,30.192301,-97.698227,,https://www.capmetro.org/stopdetail/index.php?stop=5722,0,,,0,NW,N,Mc Kinney Falls,Burleson,224
5723,5723,3450 Lake Austin/Lufkin,003450 LAKE AUSTIN & LUFKIN,30.288533,-97.780899,,https://www.capmetro.org/stopdetail/index.php?stop=5723,0,,,0,SW,N,Lake Austin,Lufkin,146
5724,5724,UT Research Campus Station (NB),010309 Exploration & James Hart,30.388232,-97.727049,,https://www.capmetro.org/stopdetail/index.php?stop=5724,0,,,0,SE,N,Exploration,James Hart,19
5728,5728,5902 Riverside/Grove,005902 Riverside & Grove,30.2273,-97.708137,,https://www.capmetro.org/stopdetail/index.php?stop=5728,0,,,0,NW,F,Riverside,Grove,298
5732,5732,12425 Lamplight Village/Parmer,012425 Lamplight Village & Parmer,30.413849,-97.696742,,https://www.capmetro.org/stopdetail/index.php?stop=5732,0,,,0,SE,M,Lamplight Village,Parmer,0
5733,5733,6310 Burnet/White Horse,006310 BURNET & WHITE HORSE,30.337991,-97.739414,,https://www.capmetro.org/stopdetail/index.php?stop=5733,0,,,0,SW,F,Burnet,White Horse,186
5734,5734,10700 Metric/Donley,010700 METRIC & DONLEY,30.386819,-97.711534,,https://www.capmetro.org/stopdetail/index.php?stop=5734,0,,,0,SW,F,Metric,Donley,210
5735,5735,7401 S 1st/Elderberry,007401 1ST & ELDERBERRY,30.187782,-97.790505,,https://www.capmetro.org/stopdetail/index.php?stop=5735,0,,,0,NE,F,1St,Elderberry,2
5736,5736,6107 Hogan/Montopolis,006107 HOGAN & MONTOPOLIS,30.235551,-97.699597,,https://www.capmetro.org/stopdetail/index.php?stop=5736,0,,,0,SW,M,Hogan,Montopolis,117
5739,5739,6806 Burleson/Smith School,006806 BURLESON & SMITH SCHOOL,30.201668,-97.709615,,https://www.capmetro.org/stopdetail/index.php?stop=5739,0,,,0,NE,F,Burleson,Smith School,312
5740,5740,3825 Lake Austin/Enfield,003825 LAKE AUSTIN & ENFIELD,30.295668,-97.783853,,https://www.capmetro.org/stopdetail/index.php?stop=5740,0,,,0,SW,F,Lake Austin,Enfield,177
5741,5741,2616 Stassney/West Gate,002616 STASSNEY & WEST GATE,30.219024,-97.806938,,https://www.capmetro.org/stopdetail/index.php?stop=5741,0,,,0,SE,N,Stassney,West Gate,301
5743,5743,1200 Congress/Nellie,001200 Congress & Nellie,30.252434,-97.74878,,https://www.capmetro.org/stopdetail/index.php?stop=5743,0,,,0,NW,N,Congress,Nellie,197
5744,5744,Justin Station (SB),006900 BURNET & PEGRAM,30.345717,-97.737518,,https://www.capmetro.org/stopdetail/index.php?stop=5744,0,,,0,NW,M,Burnet,Pegram,210
5745,5745,7212 Burnet/Greenlawn,007212 BURNET & GREENLAWN,30.348757,-97.735555,,https://www.capmetro.org/stopdetail/index.php?stop=5745,0,,,0,NW,M,Burnet,Greenlawn,210
5746,5746,8003 Burnet/Ashdale,008003 BURNET & MAHONE,30.358604,-97.730093,,https://www.capmetro.org/stopdetail/index.php?stop=5746,0,,,0,NE,M,Burnet,Mahone,10
5747,5747,2401 12th/Pleasant Valley,002401 12TH & PLEASANT VALLEY,30.274488,-97.714983,,https://www.capmetro.org/stopdetail/index.php?stop=5747,0,,,0,NE,M,12Th,Pleasant Valley,79
5748,5748,1803 Montopolis/Kasper,001803 MONTOPOLIS & KASPER,30.226187,-97.70256,,https://www.capmetro.org/stopdetail/index.php?stop=5748,0,,,0,NW,M,Montopolis,Kasper,28
5749,5749,702 Montopolis/Ponca,000702 MONTOPOLIS & PONCA,30.237009,-97.695757,,https://www.capmetro.org/stopdetail/index.php?stop=5749,0,,,0,NW,M,Montopolis,Ponca,210
5750,5750,9800 Curlew/Aftonshire,009800 CURLEW & AFTONSHIRE,30.177943,-97.833807,,https://www.capmetro.org/stopdetail/index.php?stop=5750,0,,,0,SW,F,Curlew,Aftonshire,197
5752,5752,11609 Metric/Gold Wing,011609 METRIC & GOLD WING,30.395748,-97.705714,,https://www.capmetro.org/stopdetail/index.php?stop=5752,0,,,0,NE,F,Metric,Gold Wing,29
5753,5753,5611 West Gate/Stassney,005611 WEST GATE & STASSNEY,30.220642,-97.806754,,https://www.capmetro.org/stopdetail/index.php?stop=5753,0,,,0,NE,F,West Gate,Stassney,1
5754,5754,3418 Enfield/Robinhood,003418 ENFIELD & ROBINHOOD,30.294345,-97.779805,,https://www.capmetro.org/stopdetail/index.php?stop=5754,0,,,0,NE,N,Enfield,Robinhood,297
5755,5755,Braker/Mopac (Farside/Midblock),000000 BRAKER & MOPAC,30.397553,-97.736066,,https://www.capmetro.org/stopdetail/index.php?stop=5755,0,,,0,NW,M,Braker,Mopac,299
5757,5757,1912 William Cannon/Elm Creek (Apt),001912 WILLIAM CANNON & ELM CREEK,30.18828,-97.764296,,https://www.capmetro.org/stopdetail/index.php?stop=5757,0,,,0,NW,M,William Cannon,Elm Creek,288
5758,5758,1901 William Cannon/Bluff Springs,001901 WILLIAM CANNON & BLUFF SPRINGS,30.188349,-97.765515,,https://www.capmetro.org/stopdetail/index.php?stop=5758,0,,,0,SE,M,William Cannon,Bluff Springs,108
5759,5759,7206 Salt Springs/Orange Blossom,007206 SALT SPRINGS & ORANGE BLOSSOM,30.167923,-97.740046,,https://www.capmetro.org/stopdetail/index.php?stop=5759,0,,,0,NE,F,Salt Springs,Orange Blossom,28
5760,5760,11906 Stonehollow/Metric,011906 STONEHOLLOW & METRIC,30.401527,-97.704398,,https://www.capmetro.org/stopdetail/index.php?stop=5760,0,,,0,NW,F,Stonehollow,Metric,311
5761,5761,1779 Wells Branch/Wells Port,001779 WELLS BRANCH & WELLS PORT,30.435736,-97.67502,,https://www.capmetro.org/stopdetail/index.php?stop=5761,0,,,0,SW,N,Wells Branch,Wells Port,55
5764,5764,1426 Wells Branch/FM 1825,001426 WELLS BRANCH & FM 1825,30.441366,-97.665433,,https://www.capmetro.org/stopdetail/index.php?stop=5764,0,,,0,NE,M,Wells Branch,FM 1825,268
5765,5765,1425 Wells Branch/FM 1825,001425 WELLS BRANCH & FM 1825,30.441022,-97.664663,,https://www.capmetro.org/stopdetail/index.php?stop=5765,0,,,0,SE,M,Wells Branch,FM 1825,100
5766,5766,1114 Wells Branch/Drusillas,001114 WELLS BRANCH & DRUSILLAS,30.438694,-97.65949,,https://www.capmetro.org/stopdetail/index.php?stop=5766,0,,,0,NW,F,Wells Branch,Drusillas,305
5767,5767,1113 Wells Branch/Drusillas,001113 WELLS BRANCH & DRUSILLAS,30.437941,-97.658872,,https://www.capmetro.org/stopdetail/index.php?stop=5767,0,,,0,SE,F,Wells Branch,Drusillas,124
5768,5768,1600 Heatherwilde/Wells Branch,001600 HEATHERWILDE & WELLS BRANCH,30.432288,-97.654196,,https://www.capmetro.org/stopdetail/index.php?stop=5768,0,,,0,SW,F,Heatherwilde,Wells Branch,246
5769,5769,501 Wells Branch/Heatherwilde,000501 WELLS BRANCH & HEATHERWILDE,30.433412,-97.653076,,https://www.capmetro.org/stopdetail/index.php?stop=5769,0,,,0,NE,F,Wells Branch,Heatherwilde,337
5770,5770,2551 Heatherwilde/Wild Senna,002551 HEATHERWILDE & WILD SENNA,30.422415,-97.658839,,https://www.capmetro.org/stopdetail/index.php?stop=5770,0,,,0,NE,F,Heatherwilde,Wild Senna,28
5771,5771,2600 Heatherwilde/Wild Senna,002600 HEATHERWILDE & WILD SENNA,30.422266,-97.659205,,https://www.capmetro.org/stopdetail/index.php?stop=5771,0,,,0,NW,N,Heatherwilde,Wild Senna,209
5774,5774,4549 Riverside/Wickersham,004549 RIVERSIDE & WICKERSHAM,30.232094,-97.719875,,https://www.capmetro.org/stopdetail/index.php?stop=5774,0,,,0,SE,F,Riverside,Wickersham,105
5776,5776,201 W Carrie Manor/Lexington,000201 CARRIE MANOR & LEXINGTON,30.339694,-97.559124,,https://www.capmetro.org/stopdetail/index.php?stop=5776,0,,,0,NW,F,Carrie Manor,Lexington,283
5777,5777,Main/Depot,000000 MAIN & DEPOT,30.347325,-97.370389,,https://www.capmetro.org/stopdetail/index.php?stop=5777,0,,,0,SW,F,MAIN,DEPOT,160
5778,5778,1st/FM 1626 (Akins),000000 1ST & FM 1626,30.147252,-97.803199,,https://www.capmetro.org/stopdetail/index.php?stop=5778,0,,,0,NE,M,1St,FM 1626,13
5779,5779,1717 Pleasant Valley/Riverside,001717 Pleasant Valley & Riverside,30.235778,-97.721346,,https://www.capmetro.org/stopdetail/index.php?stop=5779,0,,,0,NE,M,Pleasant Valley,Riverside,28
5781,5781,1718 Briarcliff/Berkman,001718 BRIARCLIFF & BERKMAN,30.31399,-97.692156,,https://www.capmetro.org/stopdetail/index.php?stop=5781,0,,,0,NE,M,Briarcliff,Berkman,294
5782,5782,6116 Cameron/Glencrest,006116 CAMERON & GLENCREST,30.319537,-97.697311,,https://www.capmetro.org/stopdetail/index.php?stop=5782,0,,,0,NW,M,Cameron,Glencrest,223
5783,5783,5324 Cameron/Broadmoor,005324 CAMERON & BROADMOOR,30.31124,-97.707439,,https://www.capmetro.org/stopdetail/index.php?stop=5783,0,,,0,SW,F,Cameron,Broadmoor,231
5784,5784,9600 Burnet/Longhorn,009600 BURNET & LONGHORN,30.379659,-97.725088,,https://www.capmetro.org/stopdetail/index.php?stop=5784,0,,,0,SW,F,Burnet,Longhorn,190
5785,5785,Lake Creek/Hymeadow,000000 LAKE CREEK & HYMEADOW,30.463646,-97.789238,,https://www.capmetro.org/stopdetail/index.php?stop=5785,0,,,0,SW,N,Lake Creek,Hymeadow,48
5786,5786,2918 Martin Luther King Jr/Clifford,002918 Martin Luther King Jr & Clifford,30.282033,-97.70768,,https://www.capmetro.org/stopdetail/index.php?stop=5786,0,,,0,NE,M,Martin Luther King Jr,Clifford,260
5788,5788,4404 Oltorf/Huntwick,004404 OLTORF & HUNTWICK,30.226807,-97.726139,,https://www.capmetro.org/stopdetail/index.php?stop=5788,0,,,0,NW,F,Oltorf,Huntwick,298
5789,5789,Oltorf/Wickersham,000000 OLTORF & WICKERSHAM,30.225462,-97.724035,,https://www.capmetro.org/stopdetail/index.php?stop=5789,0,,,0,NE,N,Oltorf,Wickersham,320
5791,5791,2525 Kramer/Burnet,002525 KRAMER & BURNET,30.394612,-97.719265,,https://www.capmetro.org/stopdetail/index.php?stop=5791,0,,,0,SE,F,Kramer,Burnet,118
5792,5792,Millwright/Timbercrest,000000 MILLWRIGHT & TIMBERCREST,30.453237,-97.803326,,https://www.capmetro.org/stopdetail/index.php?stop=5792,0,,,0,NW,N,Millwright,Timbercrest,161
5794,5794,4924 Mueller/Barbara Jordan,004924 MUELLER & BARBARA JORDAN,30.303915,-97.704151,,https://www.capmetro.org/stopdetail/index.php?stop=5794,0,,,0,SW,F,Mueller,Barbara Jordan,208
5796,5796,4300 Airport/Wilshire,004300 AIRPORT & WILSHIRE,30.297973,-97.709321,,https://www.capmetro.org/stopdetail/index.php?stop=5796,0,,,0,NW,N,Airport,Wilshire,144
5797,5797,SH 71/Cheviot (EB),000000 SH 71 & CHEVIOT,30.203347,-97.641677,,https://www.capmetro.org/stopdetail/index.php?stop=5797,0,,,0,SW,M,SH 71,Cheviot,0
5798,5798,8208 Alum Rock/Broad Brook,008208 ALUM ROCK & BROAD BROOK,30.154079,-97.736716,,https://www.capmetro.org/stopdetail/index.php?stop=5798,0,,,0,SW,F,Alum Rock,Broad Brook,206
5801,5801,2832 Martin Luther King Jr/Alexander,002832 Martin Luther King Jr & Alexander,30.281684,-97.709892,,https://www.capmetro.org/stopdetail/index.php?stop=5801,0,,,0,NW,F,Martin Luther King Jr,Alexander,260
5802,5802,2833 Martin Luther King Jr/Alexander,002833 Martin Luther King Jr & Alexander,30.281548,-97.709813,,https://www.capmetro.org/stopdetail/index.php?stop=5802,0,,,0,SW,N,Martin Luther King Jr,Alexander,80
5803,5803,Del Valle ISD (Alt School),000000 Del Valle ISD & Del Valle ISD,30.175917,-97.612199,,https://www.capmetro.org/stopdetail/index.php?stop=5803,0,,,0,NE,M,Del Valle ISD,Del Valle ISD,300
5805,5805,11101 Lakeline/North Lake Creek,011101 LAKELINE & NORTH LAKE CREEK,30.479846,-97.79749,,https://www.capmetro.org/stopdetail/index.php?stop=5805,0,,,0,SW,M,Lakeline,North Lake Creek,102
5808,5808,7500 Manor/Pecan Brook,007500 MANOR & PECAN BROOK,30.319038,-97.660988,,https://www.capmetro.org/stopdetail/index.php?stop=5808,0,,,0,NE,F,Manor,Pecan Brook,27
5810,5810,8408 Tuscany/US 290,008408 TUSCANY & US 290,30.330722,-97.659482,,https://www.capmetro.org/stopdetail/index.php?stop=5810,0,,,0,NE,F,Tuscany,US 290,355
5811,5811,8407 Tuscany/US 290,008408 TUSCANY & US 290,30.330713,-97.65973,,https://www.capmetro.org/stopdetail/index.php?stop=5811,0,,,0,NW,N,Tuscany,US 290,175
5812,5812,Exchange/Tuscany,000000 Exchange & Tuscany,30.337281,-97.662047,,https://www.capmetro.org/stopdetail/index.php?stop=5812,0,,,0,SE,N,Exchange,Tuscany,26
5813,5813,8009 Exchange/Tuscany,008009 EXCHANGE & TUSCANY,30.337487,-97.662196,,https://www.capmetro.org/stopdetail/index.php?stop=5813,0,,,0,SW,F,Exchange,Tuscany,194
5814,5814,8073 Exchange/Cross Park,008073 EXCHANGE & CROSS PARK,30.33016,-97.666769,,https://www.capmetro.org/stopdetail/index.php?stop=5814,0,,,0,NE,F,Exchange,Cross Park,52
5815,5815,8073 Exchange/Cross Park,008073 EXCHANGE & CROSS PARK,30.330305,-97.666971,,https://www.capmetro.org/stopdetail/index.php?stop=5815,0,,,0,NW,N,Exchange,Cross Park,232
5816,5816,8124 Exchange/Interparke,008124 EXCHANGE & INTERPARKE,30.330492,-97.671781,,https://www.capmetro.org/stopdetail/index.php?stop=5816,0,,,0,NE,N,Exchange,Interparke,297
5817,5817,Exchange/Interparke,000000 EXCHANGE & INTERPARKE,30.330534,-97.672337,,https://www.capmetro.org/stopdetail/index.php?stop=5817,0,,,0,SE,F,Exchange,Interparke,117
5818,5818,2202 Forbes/Cross Park,002202 FORBES & CROSS PARK,30.335191,-97.673447,,https://www.capmetro.org/stopdetail/index.php?stop=5818,0,,,0,SE,N,Forbes,Cross Park,1
5819,5819,2205 Forbes/Cross Park,002205 FORBES & EXCHANGE,30.335264,-97.673676,,https://www.capmetro.org/stopdetail/index.php?stop=5819,0,,,0,SW,F,Forbes,Exchange,181
5822,5822,10000 Metric/Rutland,010000 METRIC & RUTLAND,30.38015,-97.716413,,https://www.capmetro.org/stopdetail/index.php?stop=5822,0,,,0,SW,F,Metric,Rutland,205
5823,5823,10001 Metric/Rutland,010001 METRIC & RUTLAND,30.380334,-97.716008,,https://www.capmetro.org/stopdetail/index.php?stop=5823,0,,,0,SE,N,Metric,Rutland,34
5824,5824,2208 Lake Austin/Upson,002208 LAKE AUSTIN & UPSON,30.277571,-97.771314,,https://www.capmetro.org/stopdetail/index.php?stop=5824,0,,,0,NE,N,Lake Austin,Upson,288
5825,5825,2530 Lake Austin/Hearn,002530 LAKE AUSTIN & HEARN,30.279419,-97.774048,,https://www.capmetro.org/stopdetail/index.php?stop=5825,0,,,0,NW,M,Lake Austin,Hearn,324
5826,5826,4701 Stassney/Pleasant Valley,004701 STASSNEY & PLEASANT VALLEY,30.19389,-97.743863,,https://www.capmetro.org/stopdetail/index.php?stop=5826,0,,,0,SE,F,Stassney,Pleasant Valley,85
5828,5828,4604 Stassney/Pleasant Valley,004605 STASSNEY & PLEASANT VALLEY,30.194088,-97.744476,,https://www.capmetro.org/stopdetail/index.php?stop=5828,0,,,0,NW,F,Stassney,Pleasant Valley,264
5829,5829,5301 Stassney/Nuckols,005301 STASSNEY & NUCKOLS,30.192738,-97.738231,,https://www.capmetro.org/stopdetail/index.php?stop=5829,0,,,0,SE,F,Stassney,Nuckols,120
5831,5831,5200 Stassney/Nuckols,005200 STASSNEY & NUCKOLS,30.193201,-97.738673,,https://www.capmetro.org/stopdetail/index.php?stop=5831,0,,,0,NE,N,Stassney,Nuckols,298
5832,5832,5901 Stassney/Teri,005901 STASSNEY & TERI,30.191093,-97.731222,,https://www.capmetro.org/stopdetail/index.php?stop=5832,0,,,0,SW,N,Stassney,Teri,56
5833,5833,3712 Montopolis/Burleson,003712 Montopolis & Burleson,30.205063,-97.716751,,https://www.capmetro.org/stopdetail/index.php?stop=5833,0,,,0,SE,N,Montopolis,Burleson,31
5834,5834,3577 Montopolis/Burleson,003577 Montopolis & Burleson,30.206201,-97.716307,,https://www.capmetro.org/stopdetail/index.php?stop=5834,0,,,0,NW,N,Montopolis,Burleson,209
5835,5835,3120 Montopolis/Ben White,003120 MONTOPOLIS & BEN WHITE,30.210443,-97.71331,,https://www.capmetro.org/stopdetail/index.php?stop=5835,0,,,0,SE,N,Montopolis,Ben White,28
5836,5836,3121 Montopolis/Ben White,003120 MONTOPOLIS & BEN WHITE,30.210671,-97.713467,,https://www.capmetro.org/stopdetail/index.php?stop=5836,0,,,0,SW,F,Montopolis,Ben White,206
5837,5837,8800 West Gate/Davis,008800 WEST GATE & DAVIS,30.191273,-97.833432,,https://www.capmetro.org/stopdetail/index.php?stop=5837,0,,,0,NW,N,West Gate,Davis,212
5838,5838,West Gate/Davis,000000 WEST GATE & DAVIS,30.190773,-97.833402,,https://www.capmetro.org/stopdetail/index.php?stop=5838,0,,,0,SE,N,West Gate,Davis,29
5839,5839,West Gate/Cohoba,000000 West Gate & Cohoba,30.187372,-97.836128,,https://www.capmetro.org/stopdetail/index.php?stop=5839,0,,,0,NW,N,West Gate,Cohoba,204
5840,5840,West Gate/Cohoba,000000 WEST GATE & COHOBA,30.187388,-97.835845,,https://www.capmetro.org/stopdetail/index.php?stop=5840,0,,,0,NE,F,West Gate,Cohoba,22
5842,5842,2908 Slaughter/Lindshire,002908 SLAUGHTER & LINDSHIRE,30.178173,-97.838419,,https://www.capmetro.org/stopdetail/index.php?stop=5842,0,,,0,NW,M,Slaughter,Lindshire,299
5843,5843,West Gate/Aftonshire,000000 WEST GATE & AFTONSHIRE,30.18003,-97.840445,,https://www.capmetro.org/stopdetail/index.php?stop=5843,0,,,0,SE,M,West Gate,Aftonshire,24
5844,5844,Metropolis/Veterans Clinic,000000 METROPOLIS & VETERANS CLINIC,30.207627,-97.690495,,https://www.capmetro.org/stopdetail/index.php?stop=5844,0,,,0,SW,M,Metropolis,Veterans Clinic,79
5845,5845,Esperanza Crossing/Domain,000000 Esperanza Crossing & Domain,30.39988,-97.724385,,https://www.capmetro.org/stopdetail/index.php?stop=5845,0,,,0,SE,F,Esperanza Crossing,Domain,110
5846,5846,6705 Crystalbrook/Loyola (Park),006705 CRYSTALBROOK & LOYOLA,30.303303,-97.65354,,https://www.capmetro.org/stopdetail/index.php?stop=5846,0,,,0,NE,F,Crystalbrook,Loyola,27
5847,5847,3500 Loyola/Manor,003500 LOYOLA & MANOR,30.310494,-97.667452,,https://www.capmetro.org/stopdetail/index.php?stop=5847,0,,,0,NW,F,Loyola,Manor,318
5849,5849,Northcross Station (SB),007800 BURNET & ANDERSON,30.354217,-97.732117,,https://www.capmetro.org/stopdetail/index.php?stop=5849,0,,,0,SW,M,Burnet,Anderson,208
5851,5851,7719 Northcross/Foster,007719 NORTHCROSS & FOSTER,30.354986,-97.73617,,https://www.capmetro.org/stopdetail/index.php?stop=5851,0,,,0,SE,N,Northcross,Foster,342
5854,5854,2535 Anderson/Northcross,002535 ANDERSON & NORTHCROSS,30.357183,-97.733456,,https://www.capmetro.org/stopdetail/index.php?stop=5854,0,,,0,SE,M,Anderson,Northcross,117
5855,5855,2711 Anderson/Northcross,002711 Anderson & Northcross,30.358707,-97.736521,,https://www.capmetro.org/stopdetail/index.php?stop=5855,0,,,0,NW,N,Anderson,Northcross,118
5856,5856,2714 Foster/Northcross,002714 FOSTER & NORTHCROSS,30.357211,-97.737209,,https://www.capmetro.org/stopdetail/index.php?stop=5856,0,,,0,NW,F,Foster,Northcross,296
5857,5857,Chinatown Station (SB),011104 LAMAR & KRAMER,30.380367,-97.687401,,https://www.capmetro.org/stopdetail/index.php?stop=5857,0,,,0,NW,M,Lamar,Kramer,205
5858,5858,Masterson Station (SB),010104 LAMAR & MASTERSON,30.370933,-97.692733,,https://www.capmetro.org/stopdetail/index.php?stop=5858,0,,,0,SW,F,Lamar,Masterson,205
5859,5859,North Lamar Station,008020 LAMAR & RESEARCH,30.349326,-97.711685,,https://www.capmetro.org/stopdetail/index.php?stop=5859,0,,,0,NW,N,Lamar,Research,215
5860,5860,Crestview Station (NB),006915 LAMAR & JUSTIN,30.336928,-97.71927,,https://www.capmetro.org/stopdetail/index.php?stop=5860,0,,,0,NE,F,Lamar,Justin,28
5861,5861,Brentwood Station (SB),005806 Lamar & Koenig,30.326842,-97.725899,,https://www.capmetro.org/stopdetail/index.php?stop=5861,0,,,0,NW,N,Lamar,Koenig,207
5862,5862,Brentwood Station (NB),005805 Lamar & Koenig,30.326309,-97.725951,,https://www.capmetro.org/stopdetail/index.php?stop=5862,0,,,0,NE,F,Lamar,Koenig,27
